0	829
0	830
0	831
0	832
1	833
1	834
1	835
1	836
1	837
1	838
1	839
1	840
1	841
1	842
1	843
1	844
1	845
1	846
1	847
1	848
1	849
1	850
1	851
1	852
1	853
1	854
2	855
3	852
4	847
5	856
6	857
7	858
8	859
9	860
9	861
9	862
9	863
9	864
9	865
9	866
9	867
10	859
11	868
11	869
11	870
12	870
13	870
14	871
15	872
16	873
16	874
16	875
16	876
16	877
17	878
18	879
19	879
20	880
20	881
21	882
22	883
23	884
24	884
25	885
26	886
27	887
28	888
29	889
30	890
31	891
32	836
32	838
33	892
34	891
35	893
36	894
36	895
36	893
36	896
36	897
36	898
36	899
36	900
37	901
38	850
39	902
39	903
40	904
40	903
41	858
42	905
43	906
44	907
44	908
45	909
45	910
46	911
47	912
47	852
48	913
49	914
50	915
50	916
50	917
50	918
50	919
50	920
51	921
52	922
53	923
53	924
53	925
53	922
54	907
55	926
55	927
55	928
55	929
55	930
55	931
55	862
55	932
55	933
55	934
55	935
55	936
55	937
55	938
56	878
56	932
56	936
57	878
57	936
58	938
59	939
60	940
61	941
61	942
61	943
61	944
61	945
61	892
62	946
63	947
64	948
65	864
66	840
66	843
66	844
66	848
67	949
68	863
69	863
70	901
71	950
72	856
72	871
73	951
73	950
73	952
73	953
73	918
73	919
73	938
74	954
75	923
76	926
76	955
77	956
77	957
78	958
78	959
78	960
78	961
78	962
78	963
79	906
80	867
81	964
81	867
81	885
82	965
83	966
84	967
85	968
86	969
86	970
86	971
86	972
87	954
87	973
87	974
87	975
87	976
87	977
87	903
87	900
88	978
88	974
88	976
89	848
90	874
91	979
92	831
93	980
94	923
95	920
96	856
96	871
97	981
98	982
99	983
100	983
100	898
101	984
102	985
103	986
103	987
104	988
105	989
105	886
105	985
106	990
107	991
107	992
107	993
107	994
107	995
107	996
108	993
109	997
110	997
111	998
111	999
111	918
111	1000
112	908
113	856
113	923
114	1001
114	1002
114	1003
114	1004
114	1005
114	1006
114	1007
114	1008
114	1009
115	916
116	1010
116	1011
117	1012
118	1012
118	1013
119	1014
120	893
121	1015
122	1016
123	1017
124	1018
125	1019
126	1020
127	1021
127	1022
127	1023
127	1024
127	938
127	1025
128	1021
128	1026
128	1027
128	1028
128	1014
129	864
130	1029
130	1017
130	1030
130	1031
131	1010
132	1032
133	1032
134	1033
135	1034
136	1035
137	1036
138	866
139	986
140	1037
141	1038
142	958
143	1039
144	890
144	980
145	1040
145	1041
145	1042
145	890
145	980
145	1043
145	1044
145	1045
146	1046
147	1047
148	981
149	1015
150	1000
151	1048
151	1017
151	967
152	1049
153	867
154	1050
154	1051
154	1052
154	1027
154	1028
155	884
156	980
157	1053
158	929
158	1035
158	1054
158	1055
158	1056
158	1057
158	1058
159	1035
160	975
161	1059
161	867
162	914
163	1060
164	939
165	944
166	1061
166	867
167	1062
168	1063
169	989
170	930
170	1064
171	1065
172	1066
173	1050
173	1051
173	1067
173	1068
174	1056
175	979
176	884
177	871
178	1069
179	993
180	1070
181	1043
182	1071
183	1060
183	900
184	871
185	850
186	1044
187	1072
188	1073
189	1074
189	1075
189	954
189	1076
189	1077
189	1078
190	885
191	1079
192	1080
193	1081
194	888
195	888
196	1082
197	1040
198	1083
198	1084
199	900
200	1085
201	1073
201	1046
201	968
202	1086
203	1087
204	926
205	1053
206	1088
207	983
208	1089
209	1053
210	842
211	1066
212	1090
213	1091
213	855
213	1092
213	1093
213	1094
213	1066
213	1095
214	1096
215	1092
215	1096
215	1095
216	1097
217	1098
218	981
218	1098
218	1099
219	947
219	1100
219	1101
219	1102
219	1103
219	1104
219	1105
219	1106
219	1107
219	1108
219	1109
219	1110
219	1111
219	1112
219	1113
219	1114
219	1115
220	1116
220	909
220	1117
220	1118
221	1119
222	834
223	867
224	860
224	1120
224	867
225	1121
226	1122
227	1123
228	1124
229	1053
230	1125
231	1125
232	944
233	925
234	925
235	1126
236	1127
237	1128
238	906
239	1129
240	1130
241	1131
241	966
241	1132
241	1133
241	1112
242	1001
242	1134
243	983
243	903
244	1135
244	1136
244	1137
245	940
246	1138
246	1060
247	1139
248	1032
248	1140
249	871
250	1126
251	1053
252	1141
252	1142
253	1099
254	966
255	989
256	1143
257	1144
258	1145
259	980
260	1146
261	942
262	1147
263	1091
263	1110
264	1148
265	1149
266	1150
266	1151
267	1152
268	974
268	1068
269	1034
270	1153
271	875
272	1154
273	874
274	939
275	1053
276	1155
276	1124
276	1156
276	1157
276	1158
276	1159
276	875
277	923
278	994
279	1160
280	891
281	861
282	1161
282	1079
283	929
283	1057
284	864
285	852
286	852
287	1162
288	864
289	1053
290	1163
290	1162
290	1164
290	1165
290	905
290	874
290	1166
291	1167
292	1168
293	1076
293	1085
294	1003
295	1169
296	1169
296	935
297	1169
298	858
298	905
299	854
300	1083
301	878
302	932
302	935
302	936
303	906
303	1142
303	1170
303	851
304	1141
304	842
305	871
306	1009
307	1171
308	845
309	1172
310	989
311	1173
312	997
312	1174
313	1171
314	1175
314	1176
315	899
316	1045
317	1121
318	910
319	839
320	1129
321	1160
322	1177
323	1128
324	1178
325	895
325	893
326	1097
327	897
328	1076
329	964
330	1086
330	867
331	867
332	1179
332	1180
332	945
332	1181
333	1069
333	1150
334	868
334	979
335	868
335	1182
335	1150
335	1183
335	1184
335	1185
335	874
335	1186
335	832
336	895
337	842
337	853
338	989
339	989
340	1187
341	1188
342	1128
342	939
342	1189
342	867
343	1190
343	1191
343	1143
343	1192
343	1193
344	1194
344	1195
344	1168
344	1196
345	923
346	880
347	896
348	1118
349	1197
350	1198
350	957
350	1149
350	1199
351	1200
351	1130
351	1201
352	1202
353	1203
353	1204
354	990
355	907
355	1015
355	1205
355	842
355	908
355	851
355	1206
355	1207
355	990
355	1208
355	1034
356	1094
356	1209
357	1045
358	1107
359	852
360	842
360	847
361	1048
361	943
361	1147
362	889
362	1210
362	937
363	980
364	871
364	1211
365	864
366	1079
367	915
368	1039
369	1212
369	1039
369	1213
370	1214
370	1215
371	1129
372	1216
373	861
374	1110
375	888
376	916
377	1091
378	1217
379	1218
380	1219
380	914
380	986
380	1220
380	1221
380	1222
381	1219
382	1220
383	911
383	982
383	1171
383	1097
383	1090
383	1181
384	1200
385	989
386	1064
387	1223
388	1009
389	1224
390	1034
391	1105
391	1225
391	1226
392	1225
393	1227
394	1228
395	1229
395	921
395	1230
395	1016
395	938
396	981
396	1231
396	1016
396	1160
397	966
397	1132
398	1060
399	874
399	1232
400	852
401	1233
402	1234
403	1235
403	1236
403	1017
403	883
403	997
403	879
403	1237
403	901
403	1233
403	1234
404	1238
404	883
404	997
404	1239
405	1146
405	1017
405	948
406	879
407	981
408	923
409	1240
409	1197
409	1102
409	1241
410	1242
410	1243
410	1244
411	932
411	934
412	923
412	1046
412	1245
412	1246
412	1211
412	1247
413	1248
413	1216
413	1167
413	1249
413	1177
413	1148
413	1250
414	1235
414	1236
415	1118
416	889
417	907
417	1015
418	872
419	1251
419	1252
420	1253
421	1253
422	1253
423	909
423	875
424	871
424	923
424	1254
424	1255
424	1256
424	1257
424	1046
424	887
424	1258
424	1245
424	924
424	1063
424	1259
424	938
424	1247
424	1260
424	1145
424	922
425	1226
426	1122
427	1261
428	1262
429	1263
430	1085
431	861
432	908
433	1264
434	1265
434	867
435	989
436	1233
436	1234
437	915
438	1091
438	842
438	1260
439	1009
440	1261
440	1013
441	1266
442	1053
443	906
444	906
445	906
446	922
447	1069
448	923
448	849
449	1267
450	942
451	1268
451	945
451	1269
452	1270
453	1270
453	1218
454	1270
455	895
456	1009
457	1271
458	905
459	1241
460	1216
461	890
462	890
463	890
464	1079
465	882
465	1137
465	1070
466	857
467	940
468	1090
469	1077
469	872
470	850
471	1017
471	1272
471	1273
472	981
473	1274
473	1275
473	1217
473	1276
473	1277
473	1278
473	1047
473	1279
473	945
474	842
475	1238
475	1233
476	981
477	1071
478	989
479	858
480	1216
480	1090
481	1263
482	1167
483	981
484	1280
485	857
486	981
487	1275
488	1018
489	1281
489	1260
490	1279
491	1279
492	878
493	1040
494	841
495	940
496	1282
496	1283
496	856
496	1284
496	871
496	923
496	1211
496	1038
496	1115
497	842
498	847
499	1285
500	1286
501	1287
501	1288
501	1289
501	1286
501	1285
502	1172
503	943
504	944
505	914
506	1184
507	1210
508	1189
509	1273
510	918
510	1000
511	1290
511	1291
511	1049
512	1292
512	1293
513	1212
513	1294
513	1295
513	1296
513	1297
513	873
513	874
513	876
513	877
513	1298
513	1148
514	1299
514	1300
514	953
514	1127
515	1263
516	925
517	1199
518	1189
519	864
520	1301
521	983
522	900
523	1123
523	1297
524	889
525	1034
526	889
527	854
528	1198
529	1270
530	1302
530	1022
530	1023
530	1229
530	1303
530	1230
530	1024
530	938
530	1025
530	1304
531	1305
531	1306
532	1026
532	1289
532	1024
532	1307
532	1188
532	938
533	1308
534	1309
535	1032
535	1310
535	881
535	1036
535	875
536	1042
537	1125
538	908
539	1311
540	1042
541	906
542	1312
542	1112
542	1313
543	864
544	864
545	1040
546	1124
547	1314
548	1315
548	859
548	880
548	1314
548	949
548	1264
548	888
549	919
550	1280
551	1073
552	1047
553	1030
554	1221
555	870
556	857
557	1198
558	1118
559	1146
560	1316
560	1317
561	981
562	842
562	1308
563	1308
564	1100
565	871
566	1318
566	910
566	1223
567	863
567	865
568	878
569	869
570	895
571	1288
571	1289
571	1307
571	1319
571	1320
571	1188
571	938
572	1269
573	1287
574	1266
575	1034
576	1019
576	1087
576	1271
576	1295
576	1266
577	851
578	1070
579	888
580	1321
581	863
582	1322
583	1253
583	947
583	1202
584	1074
585	1207
586	854
587	1055
588	1015
589	1015
590	1004
591	1323
591	1080
591	1081
591	1324
591	1325
591	1179
591	1180
591	1326
591	1181
592	994
593	1172
594	856
595	1327
596	1066
597	1044
598	1263
599	1328
599	1135
599	1072
599	1329
600	1266
601	1001
602	847
603	942
604	1265
605	871
606	884
607	841
608	950
609	1017
610	1124
611	1121
612	887
612	1308
612	1247
613	925
614	1122
615	980
616	1118
617	1090
618	1085
619	847
620	964
621	1330
622	1118
623	1331
624	966
625	1064
626	1332
627	1207
628	1034
629	1015
630	915
631	910
632	1002
632	1005
633	1005
633	1119
634	1333
635	952
635	891
635	1334
636	923
636	1131
637	885
638	915
639	1073
640	935
641	1335
641	1336
641	1333
641	1262
641	1172
642	1241
643	911
644	1222
645	1241
646	856
647	857
648	1330
648	922
649	1136
650	915
651	1120
651	1002
652	1099
653	1160
654	1241
655	1281
656	907
657	1062
658	1121
658	1270
658	1062
658	969
658	970
658	971
658	909
658	972
658	1337
659	834
660	842
661	1338
661	940
